UPDATD      		0000 	\pdf\modeling.pdf		"DIM_ UPDT"
UPDATD      		0001 	\pdf\modeling.pdf		"DIM_ UPDT >> UPDATE"
UPDATD      		0002 	\pdf\modeling.pdf		"DIM_ UPDT >> QUERY - DIMENSIONS"
VIEW_EDT      		0000 	\pdf\modeling.pdf		"VIEW_ EDT"
VIEW_EDT       		0001 	\pdf\modeling.pdf		"VIEW_ EDT >> CLIP"
VIEW_EDT       		0002 	\pdf\modeling.pdf		"VIEW_ EDT >> UNCLIP"
VIEW_EDT       		0003 	\pdf\modeling.pdf		"VIEW_ EDT >> EXPLODE"
VIEW_EDT       		0004 	\pdf\modeling.pdf		"VIEW_ EDT >> HIDE EDGES"
VIEW_EDT       		0005 	\pdf\modeling.pdf		"VIEW_ EDT >> RESET LINE ATTR."
VIEW_EDT       		0006 	\pdf\modeling.pdf		"VIEW_ EDT >> UPDATE"
UPDDVS       		0003 	\pdf\modeling.pdf		"VIEW_ EDT >> EXPLODE"
AUTOORD       		0000 	\pdf\modeling.pdf		"AUTO_ ORD"


SEDIT				0000	\pdf\solid.pdf		"EDIT"
SEDIT   			0001	\pdf\solid.pdf		"EDIT >> PARAMETERS"
SEDIT				0002	\pdf\solid.pdf		"EDIT >> SKETCH"
SEDIT				0003	\pdf\solid.pdf		"EDIT >> RELATION"
SEDIT				0004	\pdf\solid.pdf		"EDIT >> DELETE"
SEDIT				0005	\pdf\solid.pdf		"EDIT >> SUPPRESS"
SEDIT   			0006	\pdf\solid.pdf		"EDIT >> RENAME"
SEDIT   			0007	\pdf\solid.pdf		"EDIT >> UPDATE"
SEDIT   			0008	\pdf\solid.pdf		"EDIT >> REPLAY"
SEDIT   			0009	\pdf\solid.pdf		"EDIT >> TRIM"
SCREAT 			0000	\pdf\solid.pdf		"CREATE"
extrude 		0000	\pdf\solid.pdf		"CREATE >> EXTRUDE"
extrude 		0001	\pdf\solid.pdf		"EXTRUDE >> All Options"
extrude 		0002	\pdf\solid.pdf		"EXTRUDE >> All Options"
extrude 		0003	\pdf\solid.pdf		"EXTRUDE >> All Options"
extrude 		0004	\pdf\solid.pdf		"EXTRUDE >> All Options"
extrude 		0005	\pdf\solid.pdf		"EXTRUDE >> All Options"
revolve			0000	\pdf\solid.pdf		"CREATE >> REVOLVE"
revolve 		0001	\pdf\solid.pdf		"REVOLVE >> All Options"
revolve 		0002	\pdf\solid.pdf		"REVOLVE >> All Options"
revolve 		0003	\pdf\solid.pdf		"REVOLVE >> All Options"
revolve 		0004	\pdf\solid.pdf		"REVOLVE >> All Options"
revolve 		0005	\pdf\solid.pdf		"REVOLVE >> All Options"
gdrive 			0000	\pdf\solid.pdf		"CREATE >> DRIVE"
gdrive 			0001	\pdf\solid.pdf		"DRIVE >> All Options"
gdrive 			0002	\pdf\solid.pdf		"DRIVE >> All Options"
gdrive 			0003	\pdf\solid.pdf		"DRIVE >> All Options"
gdrive 			0004	\pdf\solid.pdf		"DRIVE >> All Options"
gdrive 			0005	\pdf\solid.pdf		"DRIVE >> All Options"
hole 			0000	\pdf\solid.pdf		"CREATE >> HOLE"
hole 			0001	\pdf\solid.pdf		"HOLE >> SHAPED"
hole 			0002	\pdf\solid.pdf		"HOLE >> STRAIGHT"
hole 			0003	\pdf\solid.pdf		"HOLE >> AXIS"
shaft 			0000	\pdf\solid.pdf		"CREATE >> SHAFT"
shaft 			0001	\pdf\solid.pdf		"SHAFT >> SHAPED"
shaft 			0002	\pdf\solid.pdf		"SHAFT >> STRAIGHT"
shell 			0006	\pdf\solid.pdf		"CREATE >> SHELL"
srib 			0007	\pdf\solid.pdf		"CREATE >> RIB"
boolean			0000	\pdf\solid.pdf		"CREATE >> BOOLEAN"
boolean			0001	\pdf\solid.pdf		"BOOLEAN >> ADD"
boolean			0002	\pdf\solid.pdf		"BOOLEAN >> REMOVE"
boolean			0003	\pdf\solid.pdf		"BOOLEAN >> CUT"
boolean			0004	\pdf\solid.pdf		"BOOLEAN >> DIVIDE"
impobj			0009	\pdf\solid.pdf		"CREATE >> IMPORT"
SDETAI 			0000	\pdf\solid.pdf		"DETAIL"
round 			0000	\pdf\solid.pdf		"DETAIL >> ROUND"
round 			0001	\pdf\solid.pdf		"ROUND >> FIXED RADIUS"
round 			0002	\pdf\solid.pdf		"ROUND >> VARIABLE RADIUS"
rnd_ef 			0000	\pdf\solid.pdf		"DETAIL >> ROUND EDGE- FACE"
rnd_ef 			0001	\pdf\solid.pdf		"ROUND EDGE- FACE >> FIXED RADIUS"
rnd_ef 			0002	\pdf\solid.pdf		"ROUND EDGE- FACE >> VARIABLE RADIUS"
chamf 			0003	\pdf\solid.pdf		"DETAIL >> CHAMFER"
sdrive 			0000	\pdf\solid.pdf		"DETAIL >> EDGE DRIVE"
sdrive 			0001	\pdf\solid.pdf		"EDGE- DRIVE >> ADD"
sdrive 			0002	\pdf\solid.pdf		"EDGE- DRIVE >> REMOVE"
sdrive 			0003	\pdf\solid.pdf		"EDGE- DRIVE >> DIVIDE"
sdrive 			0004	\pdf\solid.pdf		"EDGE- DRIVE >> DATUM"
sdrive 			0005	\pdf\solid.pdf		"EDGE- DRIVE >> NEW"
draft 			0005	\pdf\solid.pdf		"DETAIL >> DRAFT"
mod_face		0006	\pdf\solid.pdf		"DETAIL >> REPLACE FACE"
delfac 			0007	\pdf\solid.pdf		"DETAIL >> DELETE FACE"
stitch 			0008	\pdf\solid.pdf		"DETAIL >> STITCH"
REFSRF			0000	\pdf\solid.pdf		"SURFACE"
REFSRF			0001	\pdf\solid.pdf		"SURFACE >> DRIVE"
REFSRF			0002	\pdf\solid.pdf		"SURFACE >> BLEND"
REFSRF  		0003	\pdf\solid.pdf		"SURFACE >> OFFSET"
REFSRF	 		0004	\pdf\solid.pdf		"SURFACE >> MESH1"
REFSRF			0005	\pdf\solid.pdf		"SURFACE >> REGION"
SMODIFY      	0000	\pdf\solid.pdf		"MODIFY"
mslope     		0001 	\pdf\solid.pdf		"MODIFY >> SLOPE"
mfair      		0002	\pdf\solid.pdf		"MODIFY >> FAIR"
mscale     		0000 	\pdf\solid.pdf		"MODIFY >> SCALE"
mscale     		0001 	\pdf\solid.pdf		"SCALE >> UNIFORM"
mscale     		0002 	\pdf\solid.pdf		"SCALE >> NON- UNIFORM"
minvert			0004	\pdf\solid.pdf		"MODIFY >> INVERT"
bredge			0005	\pdf\solid.pdf		"MODIFY >> BREAK EDGE"
ssplit			0000	\pdf\solid.pdf		"MODIFY >> SPLIT"
ssplit			0001	\pdf\solid.pdf		"MODIFY >> SPLIT"
ssplit			0002	\pdf\solid.pdf		"MODIFY >> SPLIT"
ssplit			0003	\pdf\solid.pdf		"MODIFY >> SPLIT"
ajface			0007	\pdf\solid.pdf		"MODIFY >> ADJOIN FACE"
SDATUM         		0000 	\pdf\solid.pdf		"DATUM"
PLANE          		0000 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0001 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0002 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0003 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0004 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0005 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0006 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0007 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0008 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0009 	\pdf\solid.pdf		"DATUM >> PLANE"
PLANE          		0010 	\pdf\solid.pdf		"DATUM >> PLANE"
axis				0000 	\pdf\solid.pdf		"DATUM >> AXIS"
axis				0001 	\pdf\solid.pdf		"DATUM >> AXIS"
axis				0002 	\pdf\solid.pdf		"DATUM >> AXIS"
axis				0003 	\pdf\solid.pdf		"DATUM >> AXIS"
axis				0004 	\pdf\solid.pdf		"DATUM >> AXIS"
axis				0005 	\pdf\solid.pdf		"DATUM >> AXIS"
refcrv				0000 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0001 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0002 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0003 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0004 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0005 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0006 	\pdf\solid.pdf		"DATUM >> CURVE"
refcrv				0007 	\pdf\solid.pdf		"DATUM >> CURVE"
refpoint       		0004 	\pdf\solid.pdf		"DATUM >> POINT"
SCOPY          		0000 	\pdf\solid.pdf		"COPY"
copy      			0001 	\pdf\solid.pdf		"COPY FEATURE >> ARRAY"
copy    			0002 	\pdf\solid.pdf		"COPY FEATURE >> ROTATE"
copy          		0003 	\pdf\solid.pdf		"COPY FEATURE >> RELOCATE"
copy          		0004 	\pdf\solid.pdf		"COPY FEATURE >> REFERENCE"
copy          		0005 	\pdf\solid.pdf		"COPY FEATURE >> MIRROR"
movsol     			0001 	\pdf\solid.pdf		"MOVE OBJECT >> DELTA"
movsol    			0002 	\pdf\solid.pdf		"MOVE OBJECT >> ROTATE"
movsol         		0003 	\pdf\solid.pdf		"MOVE OBJECT >> RELOCATE"
movsol         		0004 	\pdf\solid.pdf		"MOVE OBJECT >> MIRROR"
SGROUP				0000 	\pdf\solid.pdf		"GROUP"
usdf          		0001 	\pdf\solid.pdf		"GROUP >> CREATE"
usplace				0002 	\pdf\solid.pdf		"GROUP >> PLACE"
usexpl				0003 	\pdf\solid.pdf		"GROUP >> EXPLODE"
expobj				0004	\pdf\solid.pdf		"GROUP >> EXPORT"
STRANS         		0000 	\pdf\solid.pdf		"TRANSL"
refwf         		0001 	\pdf\solid.pdf		"TRANSL >> WF -> DATUM"
SRFSOL         		0000 	\pdf\solid.pdf		"TRANSL >> SURF -> SOLID"
SRFSOL         		0001 	\pdf\solid.pdf		"TRANSL >> SURF -> SOLID"
SRFSOL         		0002 	\pdf\solid.pdf		"TRANSL >> SURF -> SOLID"
DELDUP         		0003 	\pdf\solid.pdf		"TRANSL >> SURF -> SOLID"
expsol         		0000 	\pdf\solid.pdf		"TRANSL >> SOLID -> WF"
expsol         		0001 	\pdf\solid.pdf		"SOLID -> WF >> EDGES"
expsol         		0002 	\pdf\solid.pdf		"SOLID -> WF >> FACES"
expsol         		0003 	\pdf\solid.pdf		"SOLID -> WF >> CURVES"
expsol         		0004 	\pdf\solid.pdf		"SOLID -> WF >> POINTS"
SUTIL          		0000 	\pdf\solid.pdf		"UTILITY"
resize         		0001 	\pdf\solid.pdf		"UTILITY >> RESIZE"
set_tol        		0002 	\pdf\solid.pdf		"UTILITY >> SET TOLERANCE"
psol          		0003 	\pdf\solid.pdf		"UTILITY >> CHECK SOLID"
ASMMOD				0005	\pdf\solid.pdf		"UTILITY"
unredo         		0004 	\pdf\solid.pdf		"UTILITY >> REGENERATE"
EXPORT				0000	\pdf\solid.pdf		"EXTR2ASM"
EXPORT				0001	\pdf\solid.pdf		"EXTR2ASM >> EXPORT"
EXPORT				0002	\pdf\solid.pdf		"EXTR2ASM >> RENAME"
EXPORT				0003	\pdf\solid.pdf		"EXTR2ASM >> EXCLUDE"
MCAV				0000	\pdf\solid.pdf		"MOLDPREP"
import				0001	\pdf\solid.pdf		"MOLDPREP >> MODEL"
inflate				0002	\pdf\solid.pdf		"MOLDPREP >> SHRINKAGE"
workpc				0000	\pdf\solid.pdf		"MOLDPREP >> WORKPIECE"
workpc				0001	\pdf\solid.pdf		"WORKPIECE >> RECTANGULAR"
workpc				0002	\pdf\solid.pdf		"WORKPIECE >> CYLINDRICAL"
workpc				0003	\pdf\solid.pdf		"WORKPIECE >> FROM FILE"
workpc				0004	\pdf\solid.pdf		"WORKPIECE >> BY PICK"
move_obj			0004	\pdf\solid.pdf		"MOLDPREP >> PLACE"
ANALYZ        		0005 	\pdf\solid.pdf		"ANALYZE >> SOLID VOLUME"
EDIT          		0000 	\pdf\solid.pdf		"EDIT"
EDIT          		0001 	\pdf\solid.pdf		"EDIT >> PARAMETERS"
EDIT          		0002 	\pdf\solid.pdf		"EDIT >> RELATION"
EDIT          		0003 	\pdf\solid.pdf		"EDIT >> RE- ASSEMBLE (ASSEMBLY)"
EDIT          		0004 	\pdf\solid.pdf		"EDIT >> CONSTRAINTS (ASSEMBLY)"
EDIT          		0005 	\pdf\solid.pdf		"EDIT >> DISCARD (ASSEMBLY)"
ASMFET         		0000 	\pdf\solid.pdf		"EDIT"
ASMFET         		0001 	\pdf\solid.pdf		"EDIT >> PARAMETERS"
ASMFET         		0002 	\pdf\solid.pdf		"EDIT >> RELATION"
ASMFET         		0003 	\pdf\solid.pdf		"EDIT >> RE- ASSEMBLE (ASSEMBLY)"
ASMFET         		0004 	\pdf\solid.pdf		"EDIT >> CONSTRAINTS (ASSEMBLY)"
ASMFET         		0005 	\pdf\solid.pdf		"EDIT >> DISCARD (ASSEMBLY)"
ASMASM       		0000 	\pdf\solid.pdf		"ASSEMBLE"
ASMASM       		0001 	\pdf\solid.pdf		"ASSEMBLE"
ASMASM       		0002 	\pdf\solid.pdf		"ASSEMBLE"
ASMASM       		0003 	\pdf\solid.pdf		"ASSEMBLE"
ASMUTI         		0000 	\pdf\solid.pdf		"UTILITY"
ASMUTI         		0001 	\pdf\solid.pdf		"UTILITY >> INTERFERENCE"
ASMUTI         		0002 	\pdf\solid.pdf		"UTILITY >> EXPLODE"
ASMUTI         		0003 	\pdf\solid.pdf		"UTILITY >> COLORS"
ASMUTI         		0004 	\pdf\solid.pdf		"UTILITY >> RENAME"
ASMUTI         		0005 	\pdf\solid.pdf		"UTILITY >> SAVE LIST"
ASMUTI         		0006 	\pdf\solid.pdf		"UTILITY >> BLANK"
ASMUTI         		0007 	\pdf\solid.pdf		"UTILITY >> DETACH"
ASMUTI         		0008 	\pdf\solid.pdf		"UTILITY >> TREE"
ASMMOD       		0000 	\pdf\solid.pdf		"SUPPRESS"
ASMUPD         		0000 	\pdf\solid.pdf		"MODE"
ASMSUB       		0000 	\pdf\solid.pdf		"SUB_ ASSM"
ASMPRT         		0000 	\pdf\solid.pdf		"PART"
ASMPRT         		0001 	\pdf\solid.pdf		"PART >> OPEN"
ASMPRT         		0002 	\pdf\solid.pdf		"PART >> NEW"
MSEP	       		0000 	\pdf\solid.pdf		"SEPARATE1"
partline          	0001 	\pdf\solid.pdf		"PARTING LINE >> CREATE"
pmerge           	0002	\pdf\solid.pdf		"PARTING LINE >> MERGE"
prtlned				0003	\pdf\solid.pdf		"PARTING LINE >> EDIT"
PARTSURF			0000	\pdf\solid.pdf		"SEPARATE >> PARTING SURFACE"
PARTSURF			0001	\pdf\solid.pdf		"PARTING SURFACE >> BY BLOCK"
PARTSURF			0002	\pdf\solid.pdf		"PARTING SURFACE >> BY WIDTH"
divide           	0003	\pdf\solid.pdf		"SEPARATE >> DIVIDE"
FILE          		0007 	\pdf\solid.pdf		"FILE >> TYPE"
VERSOL         		0000 	\pdf\solid.pdf		"VERIFY >> SOLID"
VERSOL         		0001 	\pdf\solid.pdf		"SOLID >> OBJECT"
VERSOL         		0002 	\pdf\solid.pdf		"SOLID >> FEATURE"
VERSOL         		0003 	\pdf\solid.pdf		"SOLID >> FACE/ SURFACE"
VERSOL         		0004 	\pdf\solid.pdf		"SOLID >> DATUM"
VERSOL         		0005 	\pdf\solid.pdf		"SOLID >> UNDERCUT"

EDITPLF       		0000 	\pdf\nc.pdf			"EDIT_ SET"
EDITPLF       		0001 	\pdf\nc.pdf			"EDIT SET >> ADD ISLANDS"
EDITPLF       		0002 	\pdf\nc.pdf			"EDIT SET >> DELETE ISLANDS"
EDITPLF       		0003 	\pdf\nc.pdf			"EDIT SET >> REPLACE OUTER CONTR"
EDITPLF       		0004 	\pdf\nc.pdf			"EDIT SET >> REPLACE ALL"
LIBMNG       		0000 	\pdf\nc.pdf			"LIB. MNGR"
LIBMNG       		0001 	\pdf\nc.pdf			"LIB. MNGR >> CREATE LIB ENTRY"
LIBMNG       		0002 	\pdf\nc.pdf			"LIB. MNGR >> PUT FROM PFM"
LIBMNG       		0003 	\pdf\nc.pdf			"LIB. MNGR >> UPDATE LIB ENTRY"
LIBMNG       		0004 	\pdf\nc.pdf			"LIB. MNGR >> DELETE LIB ENTRY"
LIBMNG       		0005 	\pdf\nc.pdf			"LIB. MNGR >> REPORT"
LIBMNG       		0006 	\pdf\nc.pdf			"LIB. MNGR >> CHANGE LIB TYPE"
MACSYS         		0000 	\pdf\nc.pdf			"MACSYS"
MACSYS         		0001 	\pdf\nc.pdf			"MACSYS >> ACTIVE"
MACSYS         		0002 	\pdf\nc.pdf			"MACSYS >> RENAME"
MACSYS         		0003 	\pdf\nc.pdf			"MACSYS >> DELETE"
MACSYS         		0004 	\pdf\nc.pdf			"MACSYS >> APPEND"
TPATH        		0000 	\pdf\nc.pdf			"TP. MNGR"
TOOLS        		0000	\pdf\nc.pdf			"TP. MNGR >> TOOLS"
TOOLS        		0001	\pdf\nc.pdf			"TOOLS >> CREATE"
TOOLS        		0002	\pdf\nc.pdf			"TOOLS >> PFM IMPORT"
TOOLS        		0003	\pdf\nc.pdf			"TOOLS >> LIB IMPORT"
TOOLS        		0004	\pdf\nc.pdf			"TOOLS >> DUPLICATE"
TOOLS        		0005	\pdf\nc.pdf			"TOOLS >> UPDATE"
TOOLS        		0006	\pdf\nc.pdf			"TOOLS >> DELETE"
TOOLS        		0007	\pdf\nc.pdf			"TOOLS >> REPORT"
TOOLS        		0008	\pdf\nc.pdf			"TOOLS >> DISPLAY"
TOOLS        		0009	\pdf\nc.pdf			"TOOLS >> TOOL TYPE"
PATPNT       		0000 	\pdf\nc.pdf			"PATPOINT"
TRANSP       		0000 	\pdf\nc.pdf			"TRANSFRM"
TRANSP       		0001 	\pdf\nc.pdf			"TRANSFRM >> CREATE"
TRANSP      		0002 	\pdf\nc.pdf			"TRANSFRM >> DUPLICATE"
TRANSP       		0003 	\pdf\nc.pdf			"TRANSFRM >> UPDATE"
TRANSP       		0004 	\pdf\nc.pdf			"TRANSFRM >> DELETE"
TRANSP       		0005 	\pdf\nc.pdf			"TRANSFRM >> RENAME"
TRANSP       		0006 	\pdf\nc.pdf			"TRANSFRM >> REPORT"
NC3DSTEP       		0000 	\pdf\nc.pdf			"3D_ STEP"
CRVMCH         		0000 	\pdf\nc.pdf			"CURVE_ MX"
DRILL         		0000 	\pdf\nc.pdf			"DRILL"
DRILL         		0001 	\pdf\nc.pdf			"DRILL"
DRILL         		0002 	\pdf\nc.pdf			"DRILL"
DRILL         		0003 	\pdf\nc.pdf			"DRILL"
DRILL         		0004 	\pdf\nc.pdf			"DRILL"
DRILL         		0005 	\pdf\nc.pdf			"DRILL"
NCPART       		0000 	\pdf\nc.pdf			"DYNMC_ MX"
MILL_GO        		0000 	\pdf\nc.pdf			"MILL_ GO"
RAF_DRIL       		0000 	\pdf\nc.pdf			"PLNGMILL"
POCKET   	 		0000 	\pdf\nc.pdf			"POCKET"
PROFILL				0000 	\pdf\nc.pdf			"PROFILE"
CALCLN      		0000 	\pdf\nc.pdf			"REMACHINE"
BLADE       		0000 	\pdf\nc.pdf			"ROUGH_ 5X"
RULMX       		0000 	\pdf\nc.pdf			"RULED_ MX"
SRFPKT         		0000 	\pdf\nc.pdf			"SRFPKT"
SRFPRF         		0000 	\pdf\nc.pdf			"SRFPRF"
SURCLR         		0000 	\pdf\nc.pdf			"SURCLR"
SURMIL        		0000 	\pdf\nc.pdf			"SURMILL"
WCUT          		0000 	\pdf\nc.pdf			"WCUT"
ZCUT           		0000 	\pdf\nc.pdf			"ZCUT"
LT_GO          		0000 	\pdf\nc.pdf			"LATH_ GO"
LDRILL       		0000 	\pdf\nc.pdf			"LT_ DRILL"
FINISH       		0000 	\pdf\nc.pdf			"LT_ FINIS"
GROOVE       		0000 	\pdf\nc.pdf			"LT_ GROOV"
ROUGH       		0000 	\pdf\nc.pdf			"LT_ ROUGH"
THREAD       		0000 	\pdf\nc.pdf			"LT_ THRED"
PUN_GO         		0000 	\pdf\nc.pdf			"PUN_ GO"
PUNCIR        		0000 	\pdf\nc.pdf			"PUN_ CIR"
PUNPNT        		0000 	\pdf\nc.pdf			"PUN_ PNT"
PUNPRF       		0000 	\pdf\nc.pdf			"PUN_ PROF"
WIRE_GO        		0000 	\pdf\nc.pdf			"WIRE_ GO"
WIREPK        		0000 	\pdf\nc.pdf			"WIRE_ PKT"
WIRE2D        		0000 	\pdf\nc.pdf			"WIRE_ 2X"
WIRE3D        		0000 	\pdf\nc.pdf			"WIRE_ 4X"
CLOSTP        		0000	\pdf\nc.pdf			"SERVICE >> GO TO POINT"
NCSTOCK       		0000 	\pdf\nc.pdf			"STOCK"
NCSTOCK       		0001 	\pdf\nc.pdf			"STOCK >> BY SURFACES"
NCSTOCK      		0002 	\pdf\nc.pdf			"STOCK >> BY CONTOURS"
NCSTOCK       		0003 	\pdf\nc.pdf			"STOCK >> BY BOX (MIN- MAX)"
NCSTOCK       		0004 	\pdf\nc.pdf			"STOCK >> BY BOUNDING BOX"
NCSTOCK       		0005 	\pdf\nc.pdf			"STOCK >> FROM FILE"
NCPART       		0000 	\pdf\nc.pdf			"PART"
NCPART       		0001 	\pdf\nc.pdf			"PART >> BY SURFACES"
NCPART      		0002 	\pdf\nc.pdf			"PART >> BY CONTOURS"
NCPART       		0003 	\pdf\nc.pdf			"PART >> FROM FILE"


FEMSYS			0000	\pdf\fem.pdf			"FEMSYS"
FEDISP			0000	\pdf\fem.pdf			"F_ DISP"
FEDISP			0001	\pdf\fem.pdf			"F_ DISP >> DISPLAY MODES"
FEDISP			0002	\pdf\fem.pdf			"F_ DISP >> DEFINE DISPLAY"
FEDISP			0003	\pdf\fem.pdf			"F_ DISP >> DEFINE COLORS"
FEDISP			0004	\pdf\fem.pdf			"F_ DISP >> SECTION"
FEDISP			0005	\pdf\fem.pdf			"F_ DISP >> HIDDEN LINES"
FEFILE			0000	\pdf\fem.pdf			"F_ FILE"
FEFILE			0001	\pdf\fem.pdf			"F_ FILE >> ANSYS"
FEFILE			0002	\pdf\fem.pdf			"F_ FILE >> NASTRAN"
FEFILE			0003	\pdf\fem.pdf			"F_ FILE >> INJECT / C_ MOLD / MOLDEX"
ELEM1D			0000	\pdf\fem.pdf			"ELEM_ 1D"
ELEM1D			0001	\pdf\fem.pdf			"ELEM_ 1D >> SINGLE CURVES"
ELEM1D			0002	\pdf\fem.pdf			"ELEM_ 1D >> 2D CONTOUR"
ELEM1D			0003	\pdf\fem.pdf			"ELEM_ 1D >> 3D CONTOUR"
ELEM1D			0004	\pdf\fem.pdf			"ELEM_ 1D >> SURFACE"
ELEM2D			0000	\pdf\fem.pdf			"ELEM_ 2D"	
ELEM2D			0001	\pdf\fem.pdf			"ELEM_ 2D >> 2D CONTOUR"	
ELEM2D			0002	\pdf\fem.pdf			"ELEM_ 2D >> 3D CONTOUR"	
ELEM2D			0003	\pdf\fem.pdf			"ELEM_ 2D >> SURFACE"	
ELEM3D			0000	\pdf\fem.pdf			"ELEM_ 3D"
ELEM3D			0001	\pdf\fem.pdf			"ELEM_ 3D >> SWEEP MESH"
ELEM3D			0002	\pdf\fem.pdf			"ELEM_ 3D >> CLOSED MESH"
ELEM3D			0003	\pdf\fem.pdf			"ELEM_ 3D >> SOLID"
FMEDIT			0000	\pdf\fem.pdf			"F_ EDIT"
FMEDIT			0001	\pdf\fem.pdf			"F_ EDIT >> NODE"
FMEDIT			0002	\pdf\fem.pdf			"F_ EDIT >> ELEMENT"
FMEDIT			0003	\pdf\fem.pdf			"F_ EDIT >> MESH"
FMEDIT			0004	\pdf\fem.pdf			"F_ EDIT >> Z- DIRECTION"
FMEDIT			0005	\pdf\fem.pdf			"F_ EDIT >> DELETE 3D ELEMENTS"
FEMOVE			0000	\pdf\fem.pdf			"F_ MOVE"
FEMOVE			0001	\pdf\fem.pdf			"F_ MOVE >> MESHES"
FEMOVE			0002	\pdf\fem.pdf			"F_ MOVE >> MESHES"
FEPROP			0000	\pdf\fem.pdf			"F_ PROP"
FEPROP			0001	\pdf\fem.pdf			"F_ PROP"
FEPROP			0002	\pdf\fem.pdf			"F_ PROP"
FEPROP			0003	\pdf\fem.pdf			"F_ PROP"
FEPROP			0004	\pdf\fem.pdf			"F_ PROP"
FELOAD			0000	\pdf\fem.pdf			"F_ LOAD"
FELOAD			0001	\pdf\fem.pdf			"F_ LOAD"
FELOAD			0002	\pdf\fem.pdf			"F_ LOAD"
FELOAD			0003	\pdf\fem.pdf			"F_ LOAD"
FELOAD			0004	\pdf\fem.pdf			"F_ LOAD"
FELOAD			0005	\pdf\fem.pdf			"F_ LOAD"
RESULT			0000	\pdf\fem.pdf			"RESULT"
RESULT			0001	\pdf\fem.pdf			"RESULT"
RESULT			0002	\pdf\fem.pdf			"RESULT"
RESULT			0003	\pdf\fem.pdf			"RESULT"
RESULT			0004	\pdf\fem.pdf			"RESULT"
F_PLOT			0000	\pdf\fem.pdf			"F_ PLOT"
FEMVER			0000	\pdf\fem.pdf			"VERIFY (FEM)"
FEMVER			0001	\pdf\fem.pdf			"VERIFY >> BY PICK"
FEMVER			0002	\pdf\fem.pdf			"VERIFY >> BY NUMBER"
FEMVER			0003	\pdf\fem.pdf			"VERIFY >> LIST"
FEMVER			0004	\pdf\fem.pdf			"VERIFY >> ALL"



QSPLIT			0000	\pdf\quicksplit.pdf			"QSPLIT"
QPSRF			0000	\pdf\quicksplit.pdf			"P_ SURF"
QPSRF			0001	\pdf\quicksplit.pdf			"P_ SURF >> AUTO"
QPSRF			0002	\pdf\quicksplit.pdf			"P_ SURF >> PARALLEL"
QPSRF			0003	\pdf\quicksplit.pdf			"P_ SURF >> DRIVE"
QPSRF			0004	\pdf\quicksplit.pdf			"P_ SURF >> BLEND SECTIONS"
QPSRF			0005	\pdf\quicksplit.pdf			"P_ SURF >> BLEND CORNER"
QPSRF			0006	\pdf\quicksplit.pdf			"P_ SURF >> EXTENSION"
QPSRF			0007	\pdf\quicksplit.pdf			"P_ SURF >> INNER LOOPS"
QUTIL			0000	\pdf\quicksplit.pdf			"TOOLS"
QUTIL			0001	\pdf\quicksplit.pdf			"TOOLS >> SETTINGS"
QUTIL			0002	\pdf\quicksplit.pdf			"TOOLS >> ADD DRAW DIR."
QUTIL			0003	\pdf\quicksplit.pdf			"TOOLS >> NAMES & COLORS"
QUTIL			0004	\pdf\quicksplit.pdf			"TOOLS >> DEL PARTING MODEL"
QEXTR			0000	\pdf\quicksplit.pdf			"EXTR_ OBJ"
QEDIT			0000	\pdf\quicksplit.pdf			"EDIT"
QEDIT			0001	\pdf\quicksplit.pdf			"EDIT >> ATTACH"
QEDIT			0002	\pdf\quicksplit.pdf			"EDIT >> DETACH"
QEDIT			0003	\pdf\quicksplit.pdf			"EDIT >> DELETE"
QEDIT			0004	\pdf\quicksplit.pdf			"EDIT >> DIVIDE"
QSRADIAL		0000	\pdf\quicksplit.pdf			"QSRADIAL"


QELECT			0000	\pdf\quickelectrode.pdf			"ELECTROD"
QEXTEN			0000	\pdf\quickelectrode.pdf			"EXTNSION"
QESOFF			0000	\pdf\quickelectrode.pdf			"SIDE_ EXT"
QEAEXT			0000	\pdf\quickelectrode.pdf			"AUTO_ EXT"
QEEXPL			0000	\pdf\quickelectrode.pdf			"QE_ TOOLS"
QEEXPL			0001	\pdf\quickelectrode.pdf			"QE_ TOOLS"
QEEXPL			0002	\pdf\quickelectrode.pdf			"QE_ TOOLS"
ELECDRAF		0000	\pdf\quickelectrode.pdf			"ELECDRAF"
ELECDRAF		0001	\pdf\quickelectrode.pdf			"ELECDRAF >> CREATE ISO VIEWS"
